count_match_self,count_match_ancestor,count_match_descendant,age_missing_numeric,age_diff_numeric,age_missing_text,age_match_text,gender_missing,gender_diff,match_gene,has_variation,match_variation,match_total_variation,has_other_info,match_other_info,match_human,match_animal,match_not,topicid,docid,year,rel,bm25
6,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,22091275,2017,0.0,26.174564
6,0,0,0,0.9999999999999993,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,410745,2017,0.0,26.174564
6,0,2,0,0.8807970779778823,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,2,1,8705270,2017,0.0,26.174564
6,0,1,0,0.9996646498695336,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,5,0,1,14512338,2017,0.0,26.174564
6,0,0,0,0.9999999999999873,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,961421,2017,0.0,26.174564
6,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,0,1,16526548,2017,0.0,26.174564
6,0,2,0,0.9999991684719722,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,4,3,1,16711551,2017,0.0,26.174564
6,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,3,0,0,1,8508081,2017,0.0,26.174564
6,0,0,0,0.5,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,11475677,2017,0.0,26.174564
8,0,0,0,0.9999999999999982,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,1,9267173,2017,0.0,26.174564
6,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,2739091,2017,0.0,26.174564
6,0,0,0,0.9999999992417439,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,5,1,2,1,23934465,2017,0.0,26.174564
8,0,0,0,0.9999999998973812,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,6,0,0,1,3739551,2017,0.0,26.174564
6,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,3615295,2017,0.0,26.174564
6,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,3442545,2017,0.0,26.160517000000002
14,1,4,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,24652822,2017,0.0,26.126225
10,0,0,0,0.9999999979388463,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,4,0,1,3751568,2017,0.0,26.12325
10,0,0,1,0.0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,1,12462917,2017,0.0,26.12325
12,0,0,1,0.0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,22224022,2017,0.0,26.092522
12,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,1,8683332,2017,0.0,26.092522
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,20,0,1,15456744,2017,0.0,26.068989000000002
0,0,0,1,0.0,1,0,1,0,5.0,0.0,0.0,0.0,1.0,0.0,3,14,0,1,15254233,2017,0.0,26.068989000000002
4,0,0,0,0.999999999994891,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,21198843,2017,0.0,26.063879
4,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,0,1,636137,2017,0.0,26.063879
16,0,3,0,0.9999999999999065,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,3,5,1,21598223,2017,0.0,26.008210000000002
16,0,3,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,4,1,16289617,2017,0.0,25.999266
14,0,1,0,0.9820137900379085,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,3,1,22873110,2017,0.0,25.999266
14,2,2,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,2,1,25851712,2017,0.0,25.906334
16,0,4,1,0.0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,12.0,3,5,0,1,24487315,2017,2.0,25.901112
16,0,4,1,0.0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,12.0,3,5,0,1,25679065,2017,2.0,25.901112
26,0,3,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,1,1,17638873,2017,0.0,25.891829
8,0,1,0,0.9975273768433653,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,12611138,2017,0.0,25.880508
8,0,3,0,0.9999999992417439,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,15815849,2017,0.0,25.880508
8,0,0,1,0.0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,2,1,1,22606620,2017,0.0,25.880508
8,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,1,20492792,2017,0.0,25.880508
8,0,0,0,0.9999999999993086,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,3425529,2017,0.0,25.880508
8,0,3,0,0.9999999999999065,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,8,2,1,19227140,2017,0.0,25.880508
8,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,9382598,2017,0.0,25.880508
8,0,0,0,0.999983298578152,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,3,1,1,19241318,2017,0.0,25.880508
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,0,1,12126957,2017,0.0,25.864498
0,0,0,1,0.0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,0.0,21,0,0,1,11828258,2017,0.0,25.864498
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,9,0,1,16759374,2017,0.0,25.864498
12,8,6,0,1.0,1,0,0,0,2.0,0.0,0.0,0.0,1.0,2.0,0,3,5,1,20228779,2017,0.0,25.857204
6,0,0,0,0.9999999979388463,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,2356558,2017,0.0,25.853706
6,0,1,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,2203887,2017,0.0,25.853706
6,0,0,0,0.9996646498695336,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,2,2,1,27236610,2017,0.0,25.851841
0,0,0,1,0.0,1,0,1,0,4.0,0.0,0.0,0.0,1.0,0.0,1,2,0,1,10580009,2017,0.0,25.849648000000002
12,0,1,0,0.9999999847700205,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,2,1,8067512,2017,0.0,25.776775
2,0,1,1,0.0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,0.0,1,3,0,1,25803170,2017,0.0,25.773918
34,1,6,0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,8,7,1,17387533,2017,0.0,25.766758
4,0,0,0,0.9999991684719722,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,2407142,2017,0.0,25.765307999999997
4,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,2080733,2017,0.0,25.765307999999997
30,1,15,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,4,11,1,8554106,2017,0.0,25.732662
12,0,0,0,0.9999938558253978,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1,2,1,1,18058173,2017,0.0,25.732079000000002
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,1,9851251,2017,0.0,25.709743
18,0,3,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,1,1,25124571,2017,0.0,25.695253
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,7,0,1,11867521,2017,0.0,25.687931
0,0,0,1,0.0,1,0,1,0,5.0,0.0,0.0,0.0,1.0,0.0,1,5,0,1,23634254,2017,0.0,25.679516
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,14701845,2017,0.0,25.674282
6,0,2,1,0.0,1,0,1,0,3.0,0.0,0.0,0.0,1.0,2.0,1,4,1,1,26509911,2017,0.0,25.668303
16,0,5,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,2,1,9208976,2017,0.0,25.664460000000002
14,0,6,0,0.9999991684719722,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,9,8,1,18987996,2017,0.0,25.664460000000002
14,0,0,0,0.7310585786300049,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,16872488,2017,0.0,25.664460000000002
16,0,5,0,0.9999999999999993,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,27604671,2017,0.0,25.664460000000002
14,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,17867902,2017,0.0,25.664460000000002
14,0,3,1,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,4,2,1,15864668,2017,0.0,25.664460000000002
14,0,5,0,0.9998766054240137,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,7,7,1,16146262,2017,0.0,25.664460000000002
24,0,6,0,0.9999999999999982,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,5,0,1,18021394,2017,0.0,25.65437
14,1,0,0,0.9999938558253978,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,3,1,8625207,2017,0.0,25.650848
10,0,1,0,0.9999999999999065,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,9,1,1,18628610,2017,0.0,25.614538
14,0,1,0,0.9999999999999656,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2,1,18323177,2017,0.0,25.614538
12,1,5,0,0.9999999999999953,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2,1,18416844,2017,0.0,25.614538
10,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,0,1,8154775,2017,0.0,25.596954
10,0,0,0,0.9999999999999873,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,1,8820040,2017,0.0,25.596954
10,0,0,1,0.0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,7,4,1,11231494,2017,0.0,25.596954
12,0,0,0,0.9999999999999873,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,3,0,1,10903052,2017,0.0,25.596954
10,1,1,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,7237398,2017,0.0,25.596954
10,0,3,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,7614211,2017,0.0,25.596954
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,6,0,1,12657588,2017,0.0,25.595222
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,6,4,1,1,11741480,2017,0.0,25.595222
28,0,3,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,10,1,2539413,2017,0.0,25.582449
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,3,3,0,1,9784425,2017,0.0,25.576653
0,0,0,1,0.0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,0.0,1,3,0,1,8920673,2017,0.0,25.572884
0,0,0,1,0.0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,0.0,0,6,0,1,19634152,2017,0.0,25.572884
0,0,0,1,0.0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,0.0,2,4,1,1,26418250,2017,0.0,25.572884
0,0,0,1,0.0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,0.0,0,6,0,1,16370310,2017,0.0,25.572884
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,0,1,26229583,2017,0.0,25.572884
14,0,5,0,0.999999999986112,1,0,0,0,1.0,0.0,0.0,0.0,1.0,8.0,4,5,3,1,25059573,2017,2.0,25.548067
8,1,0,0,0.9999999999999953,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,8,3,1,14664188,2017,0.0,25.535567999999998
14,0,0,0,0.9525741268224334,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,20507577,2017,0.0,25.516718
12,0,3,0,0.999999999986112,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,4,3,1,8685223,2017,0.0,25.51272
8,0,3,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,6,3,1,15875552,2017,0.0,25.476212
10,0,2,0,0.9999546021312976,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2,1,12649828,2017,0.0,25.476212
8,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,25294201,2017,0.0,25.476212
0,0,0,1,0.0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,0.0,0,7,0,1,19597485,2017,0.0,25.467506
0,0,0,1,0.0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,0.0,0,3,0,1,25989653,2017,0.0,25.467506
0,0,0,1,0.0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,0.0,5,5,0,1,26658964,2017,0.0,25.467506
0,0,0,1,0.0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,0.0,6,11,0,1,27030077,2017,0.0,25.467506
0,0,0,1,0.0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,4.0,2,6,0,1,8221695,2017,0.0,25.467506
8,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,14587241,2017,0.0,25.466137
8,0,0,1,0.0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,1,1,10780077,2017,0.0,25.466137
8,0,0,0,0.9999999586006244,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,4,0,1,11063664,2017,0.0,25.466137
8,0,0,0,0.9999999999999656,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,27760976,2017,0.0,25.466137
8,0,0,0,0.9525741268224334,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,2,2,1,1,20827048,2017,0.0,25.466137
8,0,0,0,0.9999991684719722,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,6,1,1,23901685,2017,0.0,25.466137
8,0,0,0,0.9999999999622486,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,1,2735242,2017,0.0,25.466137
10,0,0,0,0.9525741268224334,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,4,1,1,9546131,2017,0.0,25.466137
8,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,3,0,0,1,14674294,2017,0.0,25.466137
12,0,0,0,0.9999999992417439,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1,1,4,1,20348979,2017,0.0,25.455204000000002
0,0,0,1,0.0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,0.0,0,3,0,1,19237565,2017,0.0,25.426987
10,0,0,0,0.9999991684719722,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,2,1,21465089,2017,0.0,25.376185999999997
8,0,0,0,0.9999999847700205,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,4,0,1,27695588,2017,0.0,25.376185999999997
8,1,2,0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,2,1,9887567,2017,0.0,25.376185999999997
8,0,0,0,0.9999999999999873,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,2,1,12607302,2017,0.0,25.376185999999997
8,0,1,0,0.9820137900379085,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,20463790,2017,0.0,25.376185999999997
10,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,4,0,1,875573,2017,0.0,25.376185999999997
8,0,1,0,0.9999998874648379,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,22450833,2017,0.0,25.376185999999997
10,0,3,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,2,1,9701338,2017,0.0,25.376185999999997
10,0,0,0,0.9999999999999982,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,2,4,1,1,16534863,2017,0.0,25.376185999999997
12,0,2,0,0.9999999997210531,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1,0,3,1,21139957,2017,0.0,25.376185999999997
8,0,3,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,8,1,0,1,18855997,2017,0.0,25.376185999999997
10,0,0,0,0.999983298578152,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,2,1,7078177,2017,0.0,25.376185999999997
8,0,0,0,0.9999546021312976,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,5,0,1,24044004,2017,0.0,25.376185999999997
8,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,1,1,12048696,2017,0.0,25.371487
6,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,1,11688853,2017,0.0,25.371487
6,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,3508659,2017,0.0,25.371487
8,0,2,0,0.9999999999999993,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2,1,8152881,2017,0.0,25.371487
6,0,0,0,0.9999999999993086,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,26279732,2017,0.0,25.371487
6,0,0,0,0.9999999992417439,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,2,1,3014222,2017,0.0,25.371487
16,0,5,0,0.9999999999999873,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,8,1,24312738,2017,0.0,25.368927
16,0,8,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,3,5,8,1,27822137,2017,0.0,25.368927
24,0,4,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,1,9367021,2017,0.0,25.368927
16,0,2,0,0.9999999999999993,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,1,1,26171040,2017,0.0,25.368927
16,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,15,0,1,26642134,2017,0.0,25.368927
8,0,0,0,0.9999999999999953,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,20733966,2017,0.0,25.36448
6,0,0,0,0.9999999999999953,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,25308021,2017,0.0,25.36448
6,1,2,0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,4,1,3228546,2017,0.0,25.36448
6,0,0,0,0.9999999999999953,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,19731863,2017,0.0,25.36448
6,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,1,7459814,2017,0.0,25.36448
6,1,3,0,0.9998766054240137,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,3,1,10756563,2017,0.0,25.36448
6,0,0,0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,11419292,2017,0.0,25.36448
6,0,1,0,0.9999999999999065,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,2,1,11859671,2017,0.0,25.36448
6,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,21545897,2017,0.0,25.36448
6,0,0,0,0.9999999999999873,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1781040,2017,0.0,25.36448
8,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,1,11485600,2017,0.0,25.36448
6,0,0,0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,16617880,2017,0.0,25.36448
6,0,0,0,0.999999694097773,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,23119432,2017,0.0,25.36448
8,0,0,0,0.999999694097773,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,1738982,2017,0.0,25.36448
6,0,0,0,0.9999546021312976,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,8191971,2017,0.0,25.36448
6,0,2,0,0.9999938558253978,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,2,4,1,2619349,2017,0.0,25.36448
6,0,1,0,0.9999999999999953,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2,1,3361919,2017,0.0,25.36448
6,0,0,0,0.9999999999999998,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,16420937,2017,0.0,25.36448
6,0,0,0,0.9999999999997455,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0,1,3703739,2017,0.0,25.36448
8,0,0,0,0.9820137900379085,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,21602115,2017,0.0,25.36448
6,0,0,0,0.9999999847700205,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,1,6678723,2017,0.0,25.36448
6,1,3,0,0.9999938558253978,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,3,1,11520373,2017,0.0,25.36448
0,0,0,1,0.0,1,0,1,0,4.0,0.0,0.0,0.0,1.0,0.0,5,3,0,1,8573142,2017,0.0,25.351864000000003
2,1,0,1,0.0,1,0,1,0,4.0,0.0,0.0,0.0,1.0,6.0,1,4,0,1,16419059,2017,0.0,25.351864000000003
26,0,2,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,5,1,1,11757865,2017,0.0,25.34499
6,0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,1,3049874,2017,0.0,25.33107
4,0,0,0,0.9999999999993086,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,2044787,2017,0.0,25.33107
4,0,0,0,0.999999999994891,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,8687353,2017,0.0,25.33107
4,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,16332307,2017,0.0,25.33107
4,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,3403932,2017,0.0,25.326056
4,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,940219,2017,0.0,25.326056
0,0,0,1,0.0,1,0,1,0,17.0,0.0,0.0,0.0,1.0,7.0,5,17,0,1,ASCO_167622-176,2017,0.0,25.315533
0,0,0,1,0.0,1,0,1,0,12.0,0.0,0.0,0.0,1.0,1.0,5,2,0,1,17664862,2017,1.0,25.300253
0,0,0,1,0.0,1,0,1,0,12.0,0.0,0.0,0.0,1.0,0.0,1,7,0,1,24089445,2017,0.0,25.300253
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,5,0,1,12401721,2017,0.0,25.29113
0,0,0,1,0.0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,0.0,0,5,0,1,24708911,2017,0.0,25.250553
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,4,0,1,14710852,2017,0.0,25.221407
0,0,0,1,0.0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,0.0,0,10,0,1,23761023,2017,0.0,25.221407
0,0,0,1,0.0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,0.0,0,5,0,1,9918776,2017,0.0,25.221407
18,0,4,0,0.9999999999999953,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,4,3,1,2776110,2017,0.0,25.207338
12,0,0,0,0.999999694097773,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,1,15710262,2017,0.0,25.207338
14,0,0,0,0.999999999986112,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,3,1,23862130,2017,0.0,25.207338
12,0,4,0,0.9998766054240137,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,5,1,25207321,2017,0.0,25.207338
12,0,0,0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,5,5,1,10374536,2017,0.0,25.207338
20,0,3,0,0.9999999999993086,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,1,1,15248051,2017,0.0,25.207338
16,0,7,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,8,1,10903690,2017,0.0,25.207338
14,0,0,0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,22920010,2017,0.0,25.207338
14,1,3,0,0.9999546021312976,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,4,1,24144155,2017,0.0,25.207338
16,0,5,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,9071997,2017,0.0,25.207338
12,0,1,0,0.9999546021312976,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,4,1,1,17952689,2017,0.0,25.207338
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,1,18710949,2017,0.0,25.199497
14,0,2,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,1,22726982,2017,0.0,25.181060000000002
10,1,0,0,1.0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,11757343,2017,0.0,25.175774
14,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,4,0,1,25755821,2017,0.0,25.175774
12,0,5,0,0.9999999847700205,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,1,19727564,2017,0.0,25.175774
10,0,0,0,0.999983298578152,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,6672382,2017,0.0,25.175774
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,5,0,1,21426400,2017,0.0,25.125685
0,1,0,1,0.0,1,0,1,0,11.0,0.0,0.0,0.0,1.0,0.0,2,10,0,1,AACR_2017-3124,2017,0.0,25.125685
4,0,0,0,0.999999999994891,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,1,2744647,2017,0.0,25.086105
0,0,0,1,0.0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,0.0,0,2,0,1,8619859,2017,0.0,25.077866
30,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,4,5,0,1,12500400,2017,0.0,25.064432
4,0,2,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,2.0,5,8,0,1,27409346,2017,2.0,25.044363
